"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV03","WV20"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-04-13","3.3"," 1508"," 1805","0.0","0.0","0.0","8.9","15.0","2.8",,"   90","  100","6.3","9.4",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-04-14","3.3"," 0232"," 0231","0.3","0.0","0.0","11.1","18.3","3.3",,"  340","  340","8.9","10.7",,,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-04-15","4.9"," 0305"," 0140","4.8","0.0","0.0","9.4","12.2","6.1",,"  150","  170","10.7","13.4",,,,,,,,,,,,"    1",,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-04-16","7.2"," 1301"," 1518","0.5","8.0","0.0","2.2","5.6","-1.7",,"  290","  300","11.6","14.8","    1",,,,,,,,,,"    1",,,,,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-04-17","5.7"," 1138"," 1137","0.0","0.0","0.0","3.3","7.8","-1.7",,"  360","   10","11.2","15.6","    1",,,,,,,,,,"    1",,,,,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-04-18","2.8"," 1106"," 1816","0.0","0.0","0.0","5.0","12.8","-3.3",,"  310","   70","7.2","8.9",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-04-19","5.1"," 2359"," 2355","0.0","0.0","0.0","10.6","20.0","0.6",,"  210","  220","11.6","16.1",,,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-04-20","6.0"," 2359"," 0001","4.6","0.0","0.0","17.8","25.0","10.6",,"  210","  200","11.6","15.6","    1",,,,,,,"    1",,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-04-21","6.7"," 1451"," 1449","8.1","0.0","0.0","20.6","27.8","12.8",,"  250","  250","13.4","17.9","    1",,"    1",,,,,,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-04-22","5.0"," 2339"," 2038","2.3","0.0","0.0","18.3","25.6","10.6",,"  200","  200","9.8","12.5","    1",,,,,,,"    1",,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-04-23","8.7"," 1632"," 1632","14.5","0.0","0.0","14.4","22.2","6.7",,"  250","  250","16.1","20.1","    1",,"    1",,,,,"    1",,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-04-24","5.0"," 0337"," 0043","0.0","0.0","0.0","11.1","16.1","5.6",,"  310","  300","10.3","14.3",,,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-04-25","3.0"," 1546"," 1517","0.0","0.0","0.0","10.6","15.6","5.6",,"  170","  220","7.2","9.4",,,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-04-26","5.8"," 1548"," 1404","0.0","0.0","0.0","16.1","24.4","7.8",,"  240","  210","10.7","13.4",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-04-27","5.0"," 1625"," 1642","0.0","0.0","0.0","11.1","17.2","4.4",,"   50","   50","8.0","11.2",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-04-28","3.1"," 1632"," 1502","0.0","0.0","0.0","11.7","18.3","4.4",,"  100","   90","6.7","11.2",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-04-29","4.6"," 1439"," 1410","0.0","0.0","0.0","16.1","23.9","7.8",,"  150","  180","7.6","9.8",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-04-30","3.6"," 1435"," 1434","1.0","0.0","0.0","20.0","29.4","10.0",,"  220","  230","9.4","12.5",,,"    1",,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-05-01","6.3"," 1225"," 1415","0.0","0.0","0.0","22.8","28.3","16.7",,"  210","  220","11.6","15.6",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-05-02","5.2"," 1728"," 1727","0.0","0.0","0.0","22.8","27.2","18.3",,"  210","  210","9.4","11.6",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-05-03","4.6"," 2022"," 1234","0.0","0.0","0.0","22.2","30.0","14.4",,"  350","  200","8.9","11.6",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-05-04","4.3"," 1727"," 1251","0.3","0.0","0.0","12.8","15.6","9.4",,"   30","   30","8.9","13.4","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-05-05","5.7"," 2044"," 2044","0.0","0.0","0.0","14.4","18.9","10.0",,"  110","  100","8.9","13.0",,,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-05-06","4.2"," 1855"," 1854","4.6","0.0","0.0","18.3","23.9","12.2",,"  210","  190","12.5","17.4","    1",,"    1",,,,,,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-05-07","4.5"," 1154"," 1153","2.8","0.0","0.0","15.6","19.4","11.7",,"  210","  210","9.8","12.5","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-05-08","5.0"," 1714"," 1714","0.0","0.0","0.0","16.7","24.4","8.9",,"  270","  260","12.5","16.5",,,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-05-09","4.1"," 1230"," 1034","0.0","0.0","0.0","19.4","26.7","11.7",,"  220","  210","8.0","10.7",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-05-10","5.0"," 2302"," 2302","12.2","0.0","0.0","21.1","27.2","14.4",,"  330","  330","13.0","14.8","    1",,"    1",,,,,,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-05-11","4.4"," 0905"," 1724","6.1","0.0","0.0","12.2","17.8","6.7",,"   40","   40","8.9","10.7","    1",,"    1",,,,,,,,"    1","    1",,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-05-12","3.7"," 1434"," 1152","0.0","0.0","0.0","8.9","13.9","3.3","    0","   60","   60","7.2","12.5",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-05-13","1.9"," 1643"," 1855","0.0","0.0","0.0","11.7","20.0","2.8",,"   90","   90","5.8","7.6",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-05-14","4.0"," 1419"," 1418","3.0","0.0","0.0","12.2","18.9","5.6",,"   30","   40","16.1","19.2",,,"    1",,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-05-15","4.5"," 1516"," 1516","0.0","0.0","0.0","22.2","31.1","12.8",,"  230","  230","9.4","11.6",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-05-16","3.4"," 0320"," 1650","4.1","0.0","0.0","25.0","31.7","17.8",,"  230","   70","7.2","10.7","    1",,"    1",,,,,"    1",,,"    1",,,"    1",,,,,,"    1",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-05-17","2.0"," 1610"," 1615","0.8","0.0","0.0","23.3","29.4","16.7",,"  220","  200","6.7","8.0","    1",,"    1",,,,,"    1",,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-05-18","5.5"," 1552"," 1016","0.0","0.0","0.0","18.3","22.8","13.3",,"   30","   50","8.0","12.5",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-05-19","3.4"," 1717"," 1326","0.0","0.0","0.0","16.1","22.8","9.4","    0","   50","   60","6.3","12.5",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-05-20","4.4"," 2305"," 1448","0.3","0.0","0.0","17.2","25.0","9.4",,"  130","  100","8.9","10.7",,,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-05-21","5.5"," 1442"," 1542","3.8","0.0","0.0","16.7","21.1","11.7",,"  280","  280","11.2","14.3","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-05-22","5.5"," 1240"," 1238","1.8","0.0","0.0","13.3","16.1","7.2","    0","  240","  220","13.0","17.0",,,"    1",,,,,,,,,,,"    1",,,,,,"    1",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-05-23","3.6"," 1332"," 1331","1.5","0.0","0.0","12.2","17.2","6.7",,"  300","  300","11.2","13.4",,,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-05-24","2.2"," 1419"," 1418","4.1","0.0","0.0","10.6","15.6","5.6",,"  130","  130","9.8","11.6","    1",,"    1",,,,,"    1",,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-05-25","1.8"," 1122"," 1122","1.8","0.0","0.0","10.6","15.0","6.1",,"  100","   80","5.4","8.9","    1",,"    1",,,,,,,,"    1",,,"    1",,,,,,"    1",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-05-26","5.1"," 2118"," 2049","20.6","0.0","0.0","8.9","13.9","3.3",,"  350","   10","10.3","13.4","    1",,,,,,,"    1",,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-05-27","2.6"," 1512"," 1508","3.8","0.0","0.0","12.8","16.1","9.4",,"   50","   60","7.2","10.3","    1",,,"    1","    1",,,,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-05-28","2.1"," 0549"," 0608","2.3","0.0","0.0","15.0","19.4","10.0",,"   10","   30","5.8","8.0",,,"    1",,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-05-29","4.1"," 1409"," 1534","0.0","0.0","0.0","11.7","16.7","6.7",,"   30","   50","9.8","13.9",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-05-30","3.8"," 1228"," 1058","0.0","0.0","0.0","11.7","15.6","7.2",,"   70","   80","6.7","10.7",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-05-31","4.6"," 1443"," 2024","11.2","0.0","0.0","11.7","16.7","6.7",,"  130","   70","9.4","10.7","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-06-01","4.2"," 2143"," 2142","10.9","0.0","0.0","13.9","18.3","9.4",,"  300","  300","10.7","13.9","    1",,"    1",,,,,,,,"    1","    1",,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-06-02","5.3"," 1118"," 1101","0.5","0.0","0.0","11.7","13.3","10.0",,"  330","  310","9.8","12.5","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-06-03","3.4"," 0003"," 1750","0.0","0.0","0.0","11.1","12.8","9.4",,"  340","   80","6.7","9.8",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-06-04","4.3"," 1246"," 1350","0.0","0.0","0.0","10.6","12.8","7.8",,"   50","   50","7.6","11.2",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-06-05","4.0"," 1318"," 1322","16.3","0.0","0.0","11.7","14.4","8.3",,"   60","   70","10.7","13.4","    1",,"    1",,,,,,,,"    1","    1",,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-06-06","2.7"," 1628"," 1611","0.0","0.0","0.0","13.9","16.7","11.1",,"   50","   60","6.3","12.5","    1","    1",,,,,,"    1",,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-06-07","2.3"," 0616"," 1306","0.0","0.0","0.0","15.0","20.0","10.0",,"   30","   60","4.0","9.4",,,,,,,,"    1",,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-06-08","1.6"," 1437"," 1357","0.0","0.0","0.0","16.1","23.3","8.9",,"   70","   60","5.8","10.3","    1",,,,,,,,,,"    1",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-06-09","2.1"," 1209"," 1331","0.0","0.0","0.0","18.9","27.2","10.0",,"  270","  240","5.8","7.2","    1",,,,,,,,,,"    1",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-06-10","4.6"," 1302"," 1301","0.0","0.0","0.0","23.3","28.3","18.3",,"  210","  200","10.3","13.9",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-06-11","3.4"," 2258"," 2259","8.9","0.0","0.0","24.4","30.6","17.8","    0","  360","   10","16.5","19.7",,,"    1","    1","    1",,,"    1",,"    1",,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-06-12","3.8"," 0457"," 0455","4.1","0.0","0.0","23.9","30.0","17.2",,"  340","  340","13.0","17.0","    1",,"    1",,,,,,,,"    1",,,"    1",,,,,,"    1",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-06-13","4.4"," 1702"," 1152","0.0","0.0","0.0","23.3","32.8","20.0",,"  180","  180","9.4","10.7","    1",,,,,,,"    1",,,"    1",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-06-14","5.1"," 2000"," 1952","7.9","0.0","0.0","26.7","32.8","20.0",,"  260","  260","11.2","17.0",,,"    1",,,,,"    1",,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-06-15","3.7"," 1136"," 1135","1.0","0.0","0.0","21.1","25.0","17.2",,"  270","  270","10.7","13.9",,,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-06-16","3.8"," 1543"," 1541","0.0","0.0","0.0","21.7","30.0","12.8",,"  310","  310","9.8","11.6",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-06-17","2.4"," 2127"," 2127","1.3","0.0","0.0","21.7","30.6","12.2",,"  250","  230","12.5","16.5",,,"    1",,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-06-18","6.0"," 1321"," 1216","10.2","0.0","0.0","25.6","32.8","17.8",,"  210","  240","10.7","16.5","    1",,"    1",,,,,,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-06-19","4.8"," 0136"," 0135","0.5","0.0","0.0","23.9","28.9","18.3",,"  230","  230","10.3","15.6",,,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-06-20","2.6"," 1805"," 1146","0.0","0.0","0.0","21.1","24.4","17.2",,"  140","   10","5.8","9.4",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-06-21","3.1"," 1532"," 1646","4.3","0.0","0.0","16.7","20.6","12.8",,"   50","   50","5.8","10.3","    1",,,,,,,"    1",,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-06-22","2.8"," 1327"," 1358","0.5","0.0","0.0","15.6","20.6","10.6",,"   60","   60","7.2","11.2","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-06-23","2.6"," 1421"," 1250","0.0","0.0","0.0","16.7","22.8","10.0","    0","   70","   40","6.3","10.7","    1",,,,,,,"    1",,,"    1",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-06-24","2.1"," 1448"," 1448","0.0","0.0","0.0","18.9","27.2","10.0",,"  190","  190","6.3","7.6","    1",,,,,,,,,,"    1",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-06-25","2.7"," 1235"," 1234","0.0","0.0","0.0","22.2","29.4","14.4",,"  160","  160","6.3","7.6",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-06-26","2.5"," 1747"," 1742","0.0","0.0","0.0","23.3","30.0","16.1",,"  130","  130","7.2","8.9",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-06-27","2.2"," 1410"," 1409","0.0","0.0","0.0","23.9","30.6","17.2",,"  180","  180","6.7","8.0",,,,,,,,"    1",,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-06-28","2.0"," 1842"," 1856","0.0","0.0","0.0","23.9","30.0","17.2",,"  140","  160","6.3","6.7","    1",,,,,,,,,,"    1",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-06-29","3.0"," 1440"," 1328","0.0","0.0","0.0","25.0","30.6","18.9",,"  200","  240","5.8","7.6","    1",,,,,,,"    1",,,"    1",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-06-30","3.9"," 1333"," 1357","0.0","0.0","0.0","25.6","31.1","20.0",,"  250","  270","8.0","9.8","    1",,,,,,,"    1",,,"    1",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-07-01","5.6"," 0533"," 0855","0.0","0.0","0.0","17.8","25.6","10.0","    0","   30","   60","10.7","14.3",,,,,,,,"    1",,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-07-02","3.3"," 0723"," 0723","0.0","0.0","0.0","17.8","23.9","9.4","    0","  120","  100","7.2","9.8",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-07-03","4.0"," 1349"," 1340","1.8","0.0","0.0","22.2","26.1","17.8","    0","  250","  250","9.4","13.4",,,"    1",,,,,,,,,,,"    1",,,,,,"    1",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-07-04","4.8"," 1557"," 1559","0.0","0.0","0.0","25.6","31.1","20.0",,"  310","  320","9.8","11.6",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-07-05","4.2"," 0717"," 0714","0.0","0.0","0.0","17.8","22.8","12.2",,"   30","   40","7.6","11.2",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-07-06","3.5"," 1535"," 1942","0.0","0.0","0.0","18.9","27.2","10.0",,"  210","  200","6.7","8.0",,,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-07-07","3.6"," 0227"," 0226","4.3","0.0","0.0","23.3","30.0","16.7",,"  190","  190","7.6","9.8","    1",,"    1",,,,,,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-07-08","2.2"," 1714"," 1714","0.0","0.0","0.0","26.1","31.7","20.0","    0","   90","   90","6.3","11.2","    1",,,,,,,,,,"    1",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-07-09","2.4"," 1602"," 1443","0.0","0.0","0.0","26.1","32.8","18.9","    0","   20","   60","6.3","12.5","    1",,,,,,,,,,"    1",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-07-10","4.3"," 2040"," 2040","0.0","0.0","0.0","27.2","33.9","20.0","    0","   20","   40","9.4","15.6",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-07-11","3.3"," 1406"," 1700","0.0","0.0","0.0","20.6","25.6","15.6",,"   70","   70","7.2","10.3",,,,,,,,"    1",,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-07-12","2.7"," 1421"," 1517","0.0","0.0","0.0","20.6","26.7","14.4",,"   60","   70","7.2","11.6",,,,,,,,"    1",,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-07-13","3.2"," 1426"," 0822","0.0","0.0","0.0","20.0","26.1","13.9",,"   50","   70","6.7","12.5",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-07-14","3.8"," 1102"," 1514","0.0","0.0","0.0","23.3","30.6","16.1",,"  310","   50","6.7","9.8",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-07-15","2.3"," 1512"," 1506","0.0","0.0","0.0","23.3","31.1","15.0",,"  250","  270","5.8","7.6",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-07-16","3.3"," 1322"," 1321","0.0","0.0","0.0","23.9","30.0","17.2","    0","  190","  190","7.6","9.4",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-07-17","2.6"," 1050"," 1824","11.4","0.0","0.0","26.1","30.0","21.7","    0","   20","   70","6.7","8.9","    1",,"    1",,,,,"    1",,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-07-18","2.5"," 1125"," 1123","1.0","0.0","0.0","25.6","29.4","21.1","    0","  210","  210","7.6","9.4","    1",,"    1",,,,,"    1",,,"    1",,,"    1",,,,,,"    1",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-07-19","2.3"," 1528"," 1444","0.0","0.0","0.0","25.0","31.1","18.9",,"  100","   80","7.2","10.7","    1",,,,,,,"    1",,,"    1",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-07-20","1.8"," 1453"," 1646","0.0","0.0","0.0","27.8","33.9","21.1",,"   70","   70","6.3","10.7","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-07-21","2.7"," 1828"," 1659","0.0","0.0","0.0","28.3","33.9","22.8",,"  170","   80","7.2","9.8","    1",,"    1",,,,,,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-07-22","2.2"," 1534"," 1533","33.0","0.0","0.0","27.8","35.0","20.0","    0","  280","  280","9.8","12.5","    1",,"    1",,"    1",,,,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-07-23","2.9"," 1337"," 1337","2.3","0.0","0.0","28.3","33.3","22.8","    0","  330","  330","11.6","14.8",,,"    1",,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-07-24","2.6"," 2359"," 1714","0.5","0.0","0.0","26.1","32.2","20.0","    0","  190","   70","7.6","10.7","    1",,"    1",,,,,,,,"    1",,,"    1",,,,,,"    1",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-07-25","4.8"," 1750"," 1705","20.8","0.0","0.0","21.7","23.9","19.4",,"   40","   40","8.0","13.9","    1",,"    1",,,,,,,,"    1",,,"    1",,,,,,"    1",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-07-26","5.3"," 1357"," 1714","0.0","0.0","0.0","22.8","25.6","20.0",,"   70","   70","8.9","14.8","    1",,,,,,,,,,"    1",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-07-27","4.6"," 1600"," 1700","0.0","0.0","0.0","21.7","25.6","17.8",,"  100","   80","8.0","13.0",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-07-28","2.4"," 0537"," 0520","0.0","0.0","0.0","22.2","25.6","18.3",,"  140","  150","5.4","6.3","    1",,,,,,,"    1",,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-07-29","2.3"," 1452"," 1503","0.0","0.0","0.0","25.6","32.2","18.3",,"   80","   70","5.8","9.4","    1","    1",,,,,,,,,"    1",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-07-30","3.1"," 1611"," 1719","0.0","0.0","0.0","26.7","32.2","21.1",,"   40","   70","7.2","11.2","    1",,,,,,,"    1",,,"    1",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-07-31","3.3"," 2027"," 1627","0.0","0.0","0.0","28.3","34.4","21.7",,"  170","  270","5.8","7.6",,,,,,,,,,,,,,,,,,,,,
